p_id,brand_id,name,price,color,brand_name,ratingCount,avg_rating
19089710,652.0,ONLY WOMEN BLUE FLARED MILDLY DISTRESSED LIGHT FADE JEANS,4999.0,BLUE,ONLY,184.47941042394774,4.101225865898192
19322718,567.0,MF ORANGE EMBROIDERED ORGANZA DUPATTA WITH THREAD WORK,1499.0,ORANGE,MF,184.47941042394774,4.101225865898192
11531500,79.0,ANUBHUTEE WOMEN NAVY BLUE & OFF-WHITE BANDHANI PRINT KURTA WITH PALAZZOS,2749.0,NAVY BLUE,ANUBHUTEE,1035.0,4.290821256
12785008,66.0,ANAYNA WOMEN NAVY BLUE & WHITE DITSY DOTS PRINT LONGLINE MATERNITY & NURSING EMPIRE PURE COTTON TOP,1680.0,NAVY BLUE,ANAYNA,171.0,4.105263158
14218492,239.0,DRESSBERRY BLACK SOLID HALTER NECK BASIC JUMPSUIT WITH LACE INSERTS,1999.0,BLACK,DRESSBERRY,53.0,4.283018868
14628438,544.0,MANGO WOMEN BLUE SOLID SMOCKED LAYERED MINI SKIRT,2990.0,BLUE,MANGO,184.47941042394774,4.101225865898192
16535914,688.0,PLUSS WOMEN NAVY BLUE HOODED SWEATSHIRT,2980.0,NAVY BLUE,PLUSS,184.47941042394774,4.101225865898192
16710834,734.0,READIPRINT FASHIONS MAROON & GOLD-TONED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE,11700.0,MAROON,READIPRINT FASHIONS,184.47941042394774,4.101225865898192
17588232,162.0,CAMPUS SUTRA WOMEN PEACH-COLOURED SOLID CASUAL CO-ORD SET,1999.0,PEACH,CAMPUS SUTRA,184.47941042394774,4.101225865898192
17749054,186.0,COASTLAND WOMEN RED & PINK STRIPED KNITTED CROPPED PALAZZOS,1999.0,RED,COASTLAND,55.0,3.854545455
18128680,676.0,PEOPLE WOMEN BLACK SOLID DENIM JACKET,1899.0,BLACK,PEOPLE,184.47941042394774,4.101225865898192
18190140,264.0,ETIQUETTE YELLOW & BLUE FLORAL EMBROIDERED KURTI,1899.0,YELLOW,ETIQUETTE,184.47941042394774,4.101225865898192
18351170,84.0,APRATIM RED & GREEN PRINTED DUPATTA,1199.0,RED,APRATIM,184.47941042394774,4.101225865898192
18671924,226.0,DIVINE INTERNATIONAL TRADING CO BEIGE & RED SEMI-STITCHED DRESS MATERIAL,4999.0,BEIGE,DIVINE INTERNATIONAL TRADING CO,184.47941042394774,4.101225865898192
19171232,484.0,KRAUS JEANS WOMEN BLUE FLARED LIGHT FADE STRETCHABLE JEANS,2095.0,BLUE,KRAUS JEANS,184.47941042394774,4.101225865898192
19201444,170.0,CHARUKRITI WHITE & RED WOVEN DESIGN SILK COTTON JAMDANI SAREE,3200.0,WHITE,CHARUKRITI,184.47941042394774,4.101225865898192
19265652,369.0,HONEY BY PANTALOONS WOMEN PINK STRIPED HIGH-RISE CULOTTES TROUSERS,1499.0,PINK,HONEY BY PANTALOONS,184.47941042394774,4.101225865898192
7289169,365.0,HIGH STAR WOMEN BLACK SLIM FIT HIGH-RISE CLEAN LOOK STRETCHABLE JEANS,2299.0,BLACK,HIGH STAR,135.0,3.837037037
11702956,652.0,ONLY WOMEN MUSTARD YELLOW & WHITE FLORAL PRINTED BASIC JUMPSUIT,3499.0,MUSTARD,ONLY,46.0,3.97826087
12210032,131.0,BHAMA COUTURE WOMEN BLUE ETHNIC MOTIFS PRINT TOP,1799.0,BLUE,BHAMA COUTURE,17.0,4.470588235
14231350,50.0,ALL ABOUT YOU WOMEN OFF WHITE & GREEN COLOURBLOCKED PULLOVER,2199.0,OFF WHITE,ALL ABOUT YOU,41.0,4.170731707
15790508,783.0,SASSAFRAS WOMEN OLIVE GREEN CROP BOMBER JACKET,2498.0,OLIVE,SASSAFRAS,5.0,2.6
16710820,734.0,READIPRINT FASHIONS GREEN & GOLD-TONED SEQUINNED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE,11700.0,GREEN,READIPRINT FASHIONS,184.47941042394774,4.101225865898192
17430638,985.0,WOODLAND WOMEN RED TAPERED FIT TROUSERS,2495.0,RED,WOODLAND,184.47941042394774,4.101225865898192
17800806,910.0,TRENDYOL  WOMEN GREY SOLID TOP WITH SKIRT,2199.0,GREY,TRENDYOL,184.47941042394774,4.101225865898192
18308826,776.0,SANGRIA RED EMBELLISHED NET SAREE,3999.0,RED,SANGRIA,184.47941042394774,4.101225865898192
18351146,84.0,APRATIM BLUE & GREEN PRINTED LEHERIYA DUPATTA,1199.0,BLUE,APRATIM,184.47941042394774,4.101225865898192
18518196,608.0,NA-KD WOMEN OFF-WHITE REGULAR TOP,2499.0,OFF WHITE,NA-KD,184.47941042394774,4.101225865898192
18671922,226.0,DIVINE INTERNATIONAL TRADING CO WHITE & RED SEMI-STITCHED DRESS MATERIAL,5599.0,WHITE,DIVINE INTERNATIONAL TRADING CO,184.47941042394774,4.101225865898192
18749938,215.0,DEFACTO WOMEN BROWN SOLID CYCLING SHORTS,1199.0,BROWN,DEFACTO,184.47941042394774,4.101225865898192
18952260,444.0,KALINI WOMEN BURGUNDY GEOMETRIC EMBROIDERED KEYHOLE NECK GEORGETTE KURTA,1050.0,BURGUNDY,KALINI,184.47941042394774,4.101225865898192
19256376,899.0,TINY MINY ME GIRLS RAINBOW COLOURED TUTU SKIRT & SATIN FLOWER HEADBAND,999.0,YELLOW,TINY MINY ME,184.47941042394774,4.101225865898192
6975601,100.0,AURELIA NAVY BLUE SELF-CHECKED PURE COTTON DUPATTA,499.0,NAVY BLUE,AURELIA,14.0,4.357142857
12989842,591.0,MOKSHI WOMEN NAVY BLUE & PINK PRINTED KURTA WITH PALAZZOS,2999.0,NAVY BLUE,MOKSHI,1363.0,3.97432135
13506570,80.0,ANVI BE YOURSELF WOMEN BLACK & WHITE PRINTED MIDI FLARED SKIRT,1699.0,BLACK,ANVI BE YOURSELF,30.0,4.133333333
14298312,50.0,ALL ABOUT YOU FUCHSIA PINK SOLID ROUND-NECK BASIC JUMPSUIT WITH A BELT,2299.0,FUCHSIA,ALL ABOUT YOU,34.0,3.911764706
14518558,697.0,POWERPUFF GIRLS BY KOOK N KEECH WOMEN BLACK & BLUE PRINTED SWEATSHIRT,1899.0,BLACK,POWERPUFF GIRLS BY KOOK N KEECH,32.0,4.21875
14747252,421.0,JANASYA WOMEN BLUE CONVERSATIONAL PRINT PLEATED REGULAR TOP,1299.0,BLUE,JANASYA,24.0,4.5
15407656,676.0,PEOPLE WOMEN BLUE TAPERED FIT HIGH-RISE LIGHT FADE JEANS,1499.0,BLUE,PEOPLE,6.0,3.666666667
15785752,35.0,AESTHETIC BODIES PURPLE & WHITE DYED CO-ORDS,3290.0,PURPLE,AESTHETIC BODIES,184.47941042394774,4.101225865898192
15852580,931.0,URBANIC BLACK & WHITE PRINTED RUFFLE DETAIL FLARED MINI SKIRT,1290.0,BLACK,URBANIC,184.47941042394774,4.101225865898192
16291476,224.0,DIVASTRI YELLOW & PURPLE SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,5999.0,YELLOW,DIVASTRI,184.47941042394774,4.101225865898192
16556072,336.0,GLOBAL DESI WOMEN BLACK SOLID SLIM FIT TROUSERS,1599.0,BLACK,GLOBAL DESI,184.47941042394774,4.101225865898192
17391422,278.0,FABINDIA WOMEN BLACK WOOLEN TAILORED JACKET,4299.0,BLACK,FABINDIA,184.47941042394774,4.101225865898192
18291168,939.0,VAIRAGEE CREAM-COLOURED & WHITE ETHNIC MOTIFS PURE COTTON SAREE,3999.0,CREAM,VAIRAGEE,184.47941042394774,4.101225865898192
18499492,422.0,JANSI PINK & GREY EMBROIDERED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,4400.0,PINK,JANSI,184.47941042394774,4.101225865898192
18517826,608.0,NA-KD BLACK OFF-SHOULDER TOP,3099.0,BLACK,NA-KD,184.47941042394774,4.101225865898192
10808348,38.0,AHIKA WOMEN BLACK & GREY PRINTED STRAIGHT KURTA,860.0,BLACK,AHIKA,1854.0,3.613268608
11937438,952.0,VBUYZ WOMEN'S PINK & YELLOW EMBROIDERED TUNIC,1999.0,PINK,VBUYZ,5.0,4.6
13688362,279.0,FABLESTREET WOMEN WHITE SOLID GEORGETTE TOP,1995.0,WHITE,FABLESTREET,30.0,4.833333333
14454566,424.0,JATRIQQ MAROON EMBELLISHED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,10999.0,MAROON,JATRIQQ,8.0,4.875
15190602,7.0,98 DEGREE NORTH WOMEN GREY RIBBED PULLOVER,1999.0,GREY,98 DEGREE NORTH,184.47941042394774,4.101225865898192
15241584,179.0,CLORA CREATION MAGENTA & GOLD-TONED WOVEN DESIGN PURE COTTON DUPATTA,999.0,MAGENTA,CLORA CREATION,2.0,3.0
15401008,871.0,TAG 7 PLUS WOMEN PACK OF 2 WHITE & MAROON ETHNIC PALAZZOS,3999.0,WHITE,TAG 7 PLUS,3.0,4.0
15634238,931.0,URBANIC NAVY BLUE PURE COTTON SOLID BASIC JUMPSUIT,1590.0,NAVY BLUE,URBANIC,14.0,2.857142857
16012744,427.0,JC COLLECTION WOMEN RED & BLUE T-SHIRT WITH JOGGERS TROUSERS,7099.0,RED,JC COLLECTION,184.47941042394774,4.101225865898192
17886566,661.0,OXXO X CITY COLLECTION WOMEN YELLOW SELF-DESIGN SMOCKED A-LINE SKIRT WITH DOBBY WEAVE,3799.0,WHITE,OXXO,184.47941042394774,4.101225865898192
18198548,313.0,FOREVER 21 WOMEN BLUE 100% COTTON DISTRESSED DENIM SHACKET,3199.0,BLUE,FOREVER 21,184.47941042394774,4.101225865898192
18257162,544.0,MANGO WOMEN BLACK & WHITE STRIPED STRAIGHT FIT CARGOS TROUSERS,4590.0,BLACK,MANGO,184.47941042394774,4.101225865898192
18296248,173.0,CHHABRA 555 SOLID SAREE,7400.0,MUSTARD,CHHABRA 555,184.47941042394774,4.101225865898192
18499490,422.0,JANSI GREEN & RED EMBELLISHED UNSTITCHED DRESS MATERIAL,7200.0,GREEN,JANSI,184.47941042394774,4.101225865898192
18879748,544.0,MANGO WOMEN LAVENDER & WHITE PRINTED WIDE LEG LOW-RISE PURE COTTON PRINTED JEANS,4790.0,LAVENDER,MANGO,184.47941042394774,4.101225865898192
596488,122.0,BELLE FILLE WOMEN RED HOODED JACKET,1595.0,RED,BELLE FILLE,17.0,3.764705882
10604592,783.0,SASSAFRAS WOMEN BURGUNDY SOLID BASIC JUMPSUIT,2299.0,BURGUNDY,SASSAFRAS,62.0,3.919354839
12543284,660.0,OXOLLOXO WOMEN WHITE SOLID REGULAR FIT REGULAR SHORTS,1399.0,WHITE,OXOLLOXO,9.0,3.444444444
14474360,903.0,TOKYO TALKIES GREEN FITTED CROP TOP,549.0,GREEN,TOKYO TALKIES,99.0,4.656565657
14994712,75.0,ANOUK ORANGE & RED BANDHANI PRINTED SAREE,3399.0,ORANGE,ANOUK,24.0,4.416666667
15616452,882.0,THE DRY STATE WOMEN PEACH-COLOURED HOODED SWEATSHIRT,1999.0,PEACH,THE DRY STATE,184.47941042394774,4.101225865898192
17447640,467.0,KHUSHAL K WOMEN WHITE ETHNIC MOTIFS PRINTED GOTTA PATTI KURTA WITH PALAZZOS & WITH DUPATTA,4799.0,WHITE,KHUSHAL K,43.0,3.813953488
17489854,976.0,WHITE FIRE MAROON & WHITE EMBELLISHED THREAD WORK SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,12000.0,MAROON,WHITE FIRE,5.0,3.4
17577552,484.0,KRAUS JEANS WOMEN OLIVE GREEN SKINNY FIT HIGH-RISE STRETCHABLE JEANS,1895.0,OLIVE,KRAUS JEANS,5.0,4.6
17870798,832.0,SOCH GREEN & BLUE SOLID COTTON TUNIC,1298.0,GREEN,SOCH,184.47941042394774,4.101225865898192
18057898,202.0,CULTSPORT WOMEN SEA GREEN PRINTED RAPID-DRY SPORTS BRA WITH LEGGINGS,5298.0,SEA GREEN,CULTSPORT,184.47941042394774,4.101225865898192
18305456,353.0,H&M WOMEN OLIVE GREEN CALF-LENGTH SKIRT,2299.0,OLIVE,H&M,7.0,3.571428571
18474216,563.0,MELANGE BY LIFESTYLE WOMEN PINK DUPATTA,499.0,PINK,MELANGE BY LIFESTYLE,184.47941042394774,4.101225865898192
18499480,422.0,JANSI GREEN & RED EMBELLISHED UNSTITCHED DRESS MATERIAL,7200.0,GREEN,JANSI,184.47941042394774,4.101225865898192
18590228,280.0,FABNEST WOMEN GREY RELAXED TROUSERS,1850.0,GREY,FABNEST,184.47941042394774,4.101225865898192
8231209,136.0,BITTERLIME WOMEN GREEN RELAXED LOOSE FIT SOLID PARALLEL TROUSERS,1099.0,GREEN,BITTERLIME,166.0,4.048192771
11075860,783.0,SASSAFRAS WOMEN BLUE SELF DESIGN SWEATER,2099.0,BLUE,SASSAFRAS,23.0,3.652173913
11744486,841.0,STREET 9 WOMEN RUST RED & BLACK STRIPED BASIC JUMPSUIT,2499.0,RUST,STREET 9,45.0,4.222222222
13515386,583.0,MITERA MUSTARD YELLOW & RED EMBROIDERED SEMI-STITCHED LEHENGA SET,12497.0,MUSTARD,MITERA,6.0,4.5
15107864,413.0,IVES SEA GREEN FOIL PRINTED A-LINE TOP,1499.0,SEA GREEN,IVES,5.0,3.8
15511196,919.0,TWIN BIRDS WOMEN PACK OF 2 MUSTARD & MAROON SOLID WIDE LEG PALAZZOS,1298.0,MUSTARD,TWIN BIRDS,184.47941042394774,4.101225865898192
16379928,767.0,SAFAA WOMEN BLACK & BEIGE WOVEN DESIGN ACRYLIC BLEND SHAWL,999.0,BLACK,SAFAA,3.0,4.333333333
16490162,444.0,KALINI WOMEN RED ETHNIC MOTIFS PRINTED GOTTA PATTI COTTON ANARKALI KURTA,2499.0,RED,KALINI,71.0,4.281690141
16507190,342.0,GRACIT WOMEN PACK OF 3 SOLID BIKER SHORTS,1797.0,WHITE,GRACIT,6.0,3.833333333
16647634,482.0,KOTTY WOMEN BLUE FLARED HIGH-RISE LOW DISTRESS JEANS,1999.0,BLUE,KOTTY,184.47941042394774,4.101225865898192
17511654,783.0,SASSAFRAS WOMEN BRIGHT ORANGE SOLID RING AFFAIR TOP,999.0,ORANGE,SASSAFRAS,25.0,4.4
17994692,295.0,FEMEA WOMEN BEIGE T-SHIRT WITH TROUSERS,2999.0,BEIGE,FEMEA,184.47941042394774,4.101225865898192
18224892,375.0,HRITIKA NAVY BLUE SEQUINNED SAREE,7990.0,NAVY BLUE,HRITIKA,8.0,3.5
18258940,156.0,BUY NEW TREND WOMEN BLUE FLORAL LIGHTWEIGHT DENIM JACKET,1499.0,BLUE,BUY NEW TREND,184.47941042394774,4.101225865898192
18499476,422.0,JANSI GREY & BROWN PRINTED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,4700.0,GREY,JANSI,184.47941042394774,4.101225865898192
13459738,338.0,GO COLORS WOMEN PINK TAPERED FIT SOLID REGULAR TROUSERS,799.0,PINK,GO COLORS,184.47941042394774,4.101225865898192
15136566,903.0,TOKYO TALKIES WOMEN GREEN SOLID CASUAL-FIT A-LINE SKIRT,1599.0,GREEN,TOKYO TALKIES,16.0,4.0625
15190638,7.0,98 DEGREE NORTH WOMEN PINK STRIPED PULLOVER,1999.0,PINK,98 DEGREE NORTH,6.0,4.333333333
15366778,43.0,AKKRITI BY PANTALOONS OFF WHITE & BLACK STRIPED REGULAR TOP,699.0,OFF WHITE,AKKRITI BY PANTALOONS,11.0,4.454545455
15634250,931.0,URBANIC WOMEN OLIVE GREEN COTTON SOLID CULOTTE JUMPSUIT,1490.0,OLIVE,URBANIC,21.0,3.380952381
16186516,374.0,HOUSE OF PATAUDI GREEN & BLUE ETHNIC MOTIFS ZARI SILK BLEND BANARASI SAREE,4499.0,GREEN,HOUSE OF PATAUDI,30.0,4.333333333
16379914,767.0,SAFAA WOMEN RED WOVEN DESIGN ACRYLIC BLEND SHAWL,999.0,RED,SAFAA,184.47941042394774,4.101225865898192
16616096,776.0,SANGRIA OFF-WHITE PRINTED CO-ORDS,5783.0,OFF WHITE,SANGRIA,184.47941042394774,4.101225865898192
16855282,734.0,READIPRINT FASHIONS TEAL GREEN & PINK EMBROIDERED BEADS & STONES SEMI-STITCHED LEHENGA SET,28900.0,TEAL,READIPRINT FASHIONS,184.47941042394774,4.101225865898192
17787472,156.0,BUY NEW TREND WOMEN BLUE LIGHTWEIGHT CROP DENIM JACKET,1499.0,BLUE,BUY NEW TREND,184.47941042394774,4.101225865898192
18226684,126.0,BERRYLUSH CURVE GORGEOUS GREEN ANIMAL PRINTED VOLUME PLAY SKIRT,2599.0,GREEN,BERRYLUSH CURVE,3.0,2.666666667
18499472,422.0,JANSI BLUE & PINK EMBELLISHED UNSTITCHED DRESS MATERIAL,8200.0,BLUE,JANSI,184.47941042394774,4.101225865898192
18645496,595.0,MONTE CARLO BURGUNDY PRINT TOP,715.0,BURGUNDY,MONTE CARLO,184.47941042394774,4.101225865898192
18903152,507.0,LEVIS WOMEN BLUE SKINNY FIT HIGH-RISE LIGHT FADE STRETCHABLE CASUAL JEANS,4999.0,BLUE,LEVIS,184.47941042394774,4.101225865898192
19241696,555.0,MAX WOMEN BLUE PRINTED KURTI WITH PALAZZOS,999.0,BLUE,MAX,184.47941042394774,4.101225865898192
1543826,579.0,MISS CHASE WOMEN MAROON LACE REGULAR TOP,1349.0,MAROON,MISS CHASE,202.0,4.188118812
7798017,338.0,GO COLORS WOMEN BEIGE REGULAR FIT SOLID COTTON TROUSERS,799.0,BEIGE,GO COLORS,70.0,3.914285714
12935970,830.0,SLENOR WOMEN GREEN SOLID BASIC JUMPSUIT,2499.0,GREEN,SLENOR,143.0,4.342657343
14128932,842.0,STUDIO RASA WOMEN BEIGE EMBROIDERED,999.0,BEIGE,STUDIO RASA,184.47941042394774,4.101225865898192
15033336,1020.0,ZOLA WOMEN NAVY BLUE ETHNIC MOTIFS EMBROIDERED CHIKANKARI GEORGETTE KURTA,4650.0,NAVY BLUE,ZOLA,75.0,4.533333333
15055370,509.0,LIBAS WOMEN PINK ETHNIC MOTIFS PRINTED FLARED ETHNIC PALAZZOS,1499.0,PINK,LIBAS,11.0,4.454545455
15243840,858.0,SUTA GREEN PURE COTTON SOLID RUFFLE SAREE,3275.0,GREEN,SUTA,184.47941042394774,4.101225865898192
15399578,221.0,DILLINGER WOMEN TIE AND DYE OVERSIZED SWEATSHIRT,1499.0,WHITE,DILLINGER,184.47941042394774,4.101225865898192
15462602,676.0,PEOPLE WOMEN GREY SUPER SKINNY FIT HIGH-RISE JEANS,1299.0,GREY,PEOPLE,32.0,3.9375
16012788,427.0,JC COLLECTION WOMEN BLUE & WHITE SHIRT WITH SKIRT,6799.0,BLUE,JC COLLECTION,184.47941042394774,4.101225865898192
16384944,38.0,AHIKA GREEN FLORAL PRINT MANDARIN COLLAR PURE COTTON LONGLINE TOP,1499.0,GREEN,AHIKA,19.0,3.842105263
16565638,501.0,LATIN QUARTERS WOMEN PEACH-COLOURED LONGLINE OVER COAT TAILORED JACKET,4499.0,PEACH,LATIN QUARTERS,184.47941042394774,4.101225865898192
18499468,422.0,JANSI BEIGE & BROWN EMBROIDERED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,4300.0,BEIGE,JANSI,184.47941042394774,4.101225865898192
18749778,215.0,DEFACTO WOMEN BEIGE COTTON LINEN SOLID SHORTS,1099.0,BEIGE,DEFACTO,184.47941042394774,4.101225865898192
19217186,97.0,ATSEVAM WOMEN GREEN & PINK PRINTED  TIE AND DYE SEMI-STITCHED LEHENGA CHOLI,5349.0,GREEN,ATSEVAM,184.47941042394774,4.101225865898192
14001092,179.0,CLORA CREATION CREAM-COLOURED & GOLD-TONED SOLID DUPATTA,999.0,CREAM,CLORA CREATION,5.0,4.2
15190614,7.0,98 DEGREE NORTH WOMEN RUST & BLACK SELF DESIGN PURE COTTON PULLOVER,1999.0,RUST,98 DEGREE NORTH,184.47941042394774,4.101225865898192
15355886,962.0,VISHUDH GREEN & WHITE PRINTED TUNIC,1049.0,GREEN,VISHUDH,215.0,3.776744186
15618776,435.0,JUMP USA WOMEN RED CHECKED LONGLINE PADDED JACKET,4499.0,RED,JUMP USA,184.47941042394774,4.101225865898192
15633414,931.0,URBANIC WOMEN BLACK SOLID CROPPED BASIC JUMPSUIT WITH TIE-UP DETAIL,990.0,BLACK,URBANIC,12.0,3.916666667
16200858,903.0,TOKYO TALKIES WOMEN OLIVE GREEN A-LINE MIDI SKIRTS,1649.0,OLIVE,TOKYO TALKIES,8.0,5.0
16342124,488.0,KVSFAB YELLOW & WHITE EMBROIDERED SEQUINNED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,9299.0,YELLOW,KVSFAB,184.47941042394774,4.101225865898192
16960424,151.0,BROADSTAR WOMEN BLACK SOLID CO-ORD SET,2999.0,BLACK,BROADSTAR,5.0,4.4
17531830,43.0,AKKRITI BY PANTALOONS WOMEN BLUE & PINK FLORAL PRINTED FLARED SKIRT,1699.0,BLUE,AKKRITI BY PANTALOONS,184.47941042394774,4.101225865898192
17923642,133.0,BIBA WOMEN TEAL BLUE & GOLDEN PRINTED PURE COTTON KURTA WITH TROUSERS & DUPATTA,3999.0,TEAL,BIBA,17.0,4.823529412
17955744,1004.0,ZALORA BASICS WOMEN BLUE BOOTCUT HIGH-RISE SLASH KNEE LIGHT FADE JEANS,2999.0,BLUE,ZALORA BASICS,184.47941042394774,4.101225865898192
17973842,544.0,MANGO WOMEN PINK & BLACK PRINTED STRAIGHT FIT HIGH-RISE TROUSERS,4590.0,PINK,MANGO,184.47941042394774,4.101225865898192
18499460,422.0,JANSI PEACH-COLOURED & BEIGE PRINTED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,4700.0,PEACH,JANSI,184.47941042394774,4.101225865898192
18839592,848.0,STYLI WOMEN PINK SOLID BOAT NECK TOP,1349.0,PINK,STYLI,184.47941042394774,4.101225865898192
19269854,784.0,SATRANI YELLOW & RED FLORAL ZARI SILK BLEND BANDHANI SAREE,3842.0,YELLOW,SATRANI,184.47941042394774,4.101225865898192
7741411,867.0,TAANZ WOMEN GREY & BLUE SOLID PULLOVER,1499.0,GREY,TAANZ,184.47941042394774,4.101225865898192
8532189,328.0,GERUA WOMEN CORAL ORANGE SOLID KURTI,1199.0,CORAL,GERUA,61.0,3.803278689
10520842,79.0,ANUBHUTEE ETHNIC GEOMETRY KHADI PRINT KURTA SET,2989.0,PINK,ANUBHUTEE,3976.0,4.287474849
12680962,487.0,KSUT TEAL BLUE & PINK FLORAL PRINT UNSTITCHED LEHENGA & BLOUSE WITH DUPATTA,5999.0,TEAL,KSUT,61.0,3.852459016
15730234,36.0,AGIL ATHLETICA WOMEN RED GEOMETRIC LIGHTWEIGHT TAILORED JACKET,3499.0,RED,AGIL ATHLETICA,5.0,4.8
15991994,242.0,DUPATTA BAZAAR NAVY BLUE & YELLOW ETHNIC MOTIFS EMBROIDERED DUPATTA WITH PHULKARI,999.0,NAVY BLUE,DUPATTA BAZAAR,184.47941042394774,4.101225865898192
17428990,1004.0,ZALORA BASICS WOMEN MULTICOLOURED FLORAL PRINT RECYCLED POLYESTER MIDI FLARE SKIRT,3999.0,MULTI,ZALORA BASICS,184.47941042394774,4.101225865898192
17777506,272.0,FABALLEY WOMEN GREEN BASIC JUMPSUIT,2800.0,GREEN,FABALLEY,184.47941042394774,4.101225865898192
17855790,468.0,KICA WOMEN MAUVE COLOURBLOCKED TOP WITH SHORTS,2400.0,MAUVE,KICA,184.47941042394774,4.101225865898192
17983036,314.0,FOREVER NEW WOMEN BROWN SATIN ACCORDION PLEATED MIDI SKIRT,4400.0,BROWN,FOREVER NEW,184.47941042394774,4.101225865898192
17988988,280.0,FABNEST WOMEN RED FLORAL PRINTED RELAXED TROUSERS,1750.0,RED,FABNEST,184.47941042394774,4.101225865898192
18499446,422.0,JANSI GREY PRINTED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,3800.0,GREY,JANSI,184.47941042394774,4.101225865898192
18507620,319.0,FREAKINS WOMEN BLUE HIGH-RISE FLARED FIT CROPPED JEANS,2199.0,BLUE,FREAKINS,184.47941042394774,4.101225865898192
18939806,832.0,SOCH RED & GOLDEN BROCADE WEAVING SILK SAREE BLOUSE,1098.0,RED,SOCH,184.47941042394774,4.101225865898192
19227170,551.0,MARKS & SPENCER WHITE PRINT TOP,2499.0,WHITE,MARKS & SPENCER,184.47941042394774,4.101225865898192
2399962,100.0,AURELIA NAVY BLUE CHECKED DUPATTA,499.0,NAVY BLUE,AURELIA,33.0,4.242424242
6604967,841.0,STREET 9 WOMEN BLACK SOLID TUBE PURE COTTON TOP,1399.0,BLACK,STREET 9,160.0,4.25
7289371,18.0,AASI BLUE & WHITE PRINTED TUNIC,1299.0,BLUE,AASI,7.0,3.571428571
14064980,735.0,REDROUND GREEN SEMI-STITCHED LEHENGA & BLOUSE WITH DUPATTA,4999.0,GREEN,REDROUND,25.0,4.12
14337650,362.0,HER BY INVICTUS WOMEN RED SOLID PULLOVER,1799.0,RED,HER BY INVICTUS,26.0,3.923076923
15749796,968.0,W WOMEN PINK STRIPED KURTA WITH TROUSERS,2799.0,PINK,W,15.0,4.533333333
15955362,581.0,MISSGUIDED BLACK BASIC JUMPSUIT,4340.0,BLACK,MISSGUIDED,5.0,2.8
16020016,313.0,FOREVER 21 WOMEN BLACK TOP WITH SHORTS,2499.0,BLACK,FOREVER 21,184.47941042394774,4.101225865898192
16477412,179.0,CLORA CREATION WOMEN BEIGE SELF DESIGN FLARED MAXI SKIRT,1699.0,BEIGE,CLORA CREATION,10.0,4.6
16522912,903.0,TOKYO TALKIES WOMEN OFF WHITE SLIM FIT TROUSERS,2249.0,OFF WHITE,TOKYO TALKIES,9.0,3.777777778
17522320,484.0,KRAUS JEANS WOMEN OLIVE GREEN SOLID CROP TAILORED JACKET,2095.0,OLIVE,KRAUS JEANS,184.47941042394774,4.101225865898192
18143362,841.0,STREET 9 WOMEN STUNNING BLACK GEOMETRIC SHORTS,1699.0,BLACK,STREET 9,184.47941042394774,4.101225865898192
18184002,594.0,MONJOLIKA FASHION PINK & GOLD-TONED WOVEN DESIGN EMBROIDERED SILK BLEND BANARASI SAREE,10425.0,PINK,MONJOLIKA FASHION,184.47941042394774,4.101225865898192
18499438,422.0,JANSI YELLOW & BROWN EMBELLISHED VISCOSE RAYON UNSTITCHED DRESS MATERIAL,5900.0,YELLOW,JANSI,184.47941042394774,4.101225865898192
19142060,516.0,LIVE OK WOMEN BOYFRIEND FIT HIGH-RISE STRETCHABLE JEANS,1999.0,,LIVE OK,184.47941042394774,4.101225865898192
9334839,579.0,MISS CHASE WOMEN BLUE SKINNY FIT HIGH-RISE CLEAN LOOK JEANS,1999.0,BLUE,MISS CHASE,20.0,4.2
13333366,43.0,AKKRITI BY PANTALOONS WOMEN FUCHSIA-PINK & BLACK PRINTED MAXI SKIRT,1999.0,FUCHSIA,AKKRITI BY PANTALOONS,5.0,3.6
13452660,812.0,SHOPGARB PINK & GOLDEN EMBELLISHED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,12999.0,PINK,SHOPGARB,184.47941042394774,4.101225865898192
13571976,799.0,SHAE BY SASSAFRAS GREEN & BLUE ETHNIC MOTIFS PRINT MANDARIN COLLAR PUFF SLEEVES TOP,1399.0,GREEN,SHAE BY SASSAFRAS,179.0,4.078212291
14551560,239.0,DRESSBERRY WOMEN MUSTARD YELLOW & PINK PRINTED SWEATSHIRT,1749.0,MUSTARD,DRESSBERRY,16.0,4.5
15955556,581.0,MISSGUIDED WOMEN BLACK & WHITE POLYESTER V-NECK PRINTED PLAYSUIT,3640.0,BLACK,MISSGUIDED,184.47941042394774,4.101225865898192
